file_a,file_b,cochange_count,jaccard
src/pages/api/staff/login.ts,src/pages/staff/coupons/index.astro,2,0.105263
src/pages/api/staff/login.ts,src/pages/staff/packing/index.astro,2,0.111111
src/pages/api/staff/login.ts,src/pages/staff/products/index.astro,3,0.136364
src/pages/api/staff/login.ts,src/pages/staff/settings/index.astro,2,0.100000
src/pages/api/staff/login.ts,src/pages/staff/support/index.astro,2,0.105263
src/pages/api/staff/login.ts,src/pages/staff/users/index.astro,2,0.100000
src/pages/staff/api-code/index.astro,src/styles/global.css,2,0.153846
src/pages/staff/audit/index.astro,src/pages/staff/orders/[id].astro,2,0.200000
src/pages/staff/orders/[id].astro,src/pages/staff/packing/index.astro,2,0.200000
src/pages/staff/orders/[id].astro,src/pages/staff/settings/index.astro,2,0.166667
src/pages/staff/orders/[id].astro,src/pages/staff/support/index.astro,2,0.181818
src/pages/staff/orders/[id].astro,src/pages/staff/users/index.astro,2,0.166667
src/pages/staff/orders/[id].astro,src/styles/global.css,2,0.153846
src/pages/staff/products/index.astro,src/styles/global.css,2,0.142857
package.json,scripts/build-static-snapshots.ts,2,0.071429
package.json,src/pages/api/fraud/check.ts,2,0.071429
src/layouts/StaffLayout.astro,src/pages/staff/inventory/index.astro,2,0.250000
src/layouts/StaffLayout.astro,src/pages/staff/orders/index.astro,2,0.250000
src/lib/audit.ts,src/pages/api/fraud/check.ts,2,0.333333
src/lib/audit.ts,src/pages/staff/index.astro,2,0.200000
src/lib/audit.ts,src/pages/staff/orders/[id].astro,2,0.200000
src/pages/api/fraud/check.ts,src/pages/api/staff/login.ts,3,0.176471
src/pages/api/fraud/check.ts,src/pages/staff/index.astro,2,0.200000
src/pages/api/fraud/check.ts,src/pages/staff/orders/[id].astro,2,0.200000
src/pages/api/staff/login.ts,src/pages/staff/fraud/index.astro,2,0.105263
src/pages/api/staff/login.ts,src/pages/staff/inventory/index.astro,2,0.111111
src/pages/api/staff/login.ts,src/pages/staff/orders/index.astro,2,0.111111
src/pages/api/staff/login.ts,src/pages/staff/sales/new.astro,2,0.100000
src/pages/staff/index.astro,src/pages/staff/orders/[id].astro,3,0.230769
src/pages/staff/inventory/index.astro,src/pages/staff/orders/[id].astro,2,0.200000
src/pages/staff/orders/[id].astro,src/pages/staff/orders/index.astro,2,0.200000
db/seed.sql,scripts/seed.ts,2,0.666667
.kiro/specs/staff-operations-v2/requirements.md,db/migrations/0003_staff_operations_v2.sql,2,0.666667
.kiro/specs/staff-operations-v2/requirements.md,src/pages/api/staff/orders/create.ts,2,0.153846
ZABIR_BOUTIQUES_MASTER_PLAN_v6.8D.md,db/migrations/0004_partial_prepay.sql,2,0.666667
ZABIR_BOUTIQUES_MASTER_PLAN_v6.8D.md,src/pages/api/payments/webhook.ts,2,0.222222
ZABIR_BOUTIQUES_MASTER_PLAN_v6.8D.md,src/pages/api/staff/orders/create.ts,2,0.142857
db/migrations/0004_partial_prepay.sql,src/pages/api/payments/webhook.ts,2,0.250000
db/migrations/0004_partial_prepay.sql,src/pages/api/staff/orders/create.ts,2,0.153846
src/lib/fraud.ts,src/pages/api/payments/webhook.ts,2,0.166667
src/lib/prepayment.ts,src/pages/api/checkout.ts,2,0.117647
src/lib/prepayment.ts,src/pages/api/staff/orders/create.ts,2,0.153846
src/lib/prepayment.ts,tests/prepayment.test.ts,2,1.000000
src/pages/api/checkout.ts,tests/prepayment.test.ts,2,0.117647
src/pages/api/staff/orders/create.ts,tests/prepayment.test.ts,2,0.153846
src/components/shell/Header.astro,src/islands/ThemeToggle.tsx,3,0.600000
src/components/shell/Header.astro,src/layouts/RootLayout.astro,2,0.250000
src/islands/ThemeToggle.tsx,src/layouts/RootLayout.astro,2,0.333333
src/islands/ThemeToggle.tsx,src/styles/global.css,2,0.250000
src/layouts/RootLayout.astro,src/styles/global.css,2,0.200000
